customerID,gender,PhoneService,InternetService,StreamingTV,Contract,TotalCharges,Churn
2668-TZSPS,Male,Yes,No,No internet service,Month-to-month,20.45,No
7854-EDSSA,Male,Yes,DSL,No,Month-to-month,1254.7,Yes
8869-TORSS,Female,Yes,DSL,No,One year,2896.4,Yes
7446-SFAOA,Female,Yes,No,No internet service,One year,717.5,No
9522-ZSINC,Male,Yes,No,No internet service,One year,253.8,No
8234-GSZYK,Male,Yes,No,No internet service,Two year,1110.05,No
6505-OZNPG,Female,No,DSL,Yes,Two year,348.8,No
6164-HAQTX,Male,No,DSL,Yes,Two year,3888.65,No
0679-IDSTG,Female,Yes,Fiber optic,No,Month-to-month,69.25,Yes
7765-LWVVH,Female,Yes,Fiber optic,Yes,Two year,6843.15,No
1658-TJVOA,Female,Yes,Fiber optic,No,Month-to-month,450.9,No
0953-LGOVU,Male,No,DSL,No,Month-to-month,432.25,No
2115-BFTIW,Male,Yes,Fiber optic,No,Month-to-month,1767.35,Yes
4692-NNQRU,Female,Yes,Fiber optic,No,One year,1742.45,No
7742-MYPGI,Female,Yes,DSL,No,Month-to-month,297.35,No
0611-DFXKO,Male,Yes,Fiber optic,Yes,Month-to-month,1820.45,Yes
7780-OTDSO,Male,Yes,Fiber optic,Yes,Month-to-month,1742.95,Yes
9619-GSATL,Female,Yes,DSL,No,One year,2444.25,No
5622-UEJFI,Female,Yes,No,No internet service,Two year,949.8,No
9747-DDZOS,Female,Yes,Fiber optic,No,Month-to-month,73.5,Yes
0674-DGMAQ,Male,Yes,Fiber optic,No,Month-to-month,2970.8,No
6203-HBZPA,Male,No,DSL,Yes,Two year,3334.95,No
0484-FFVBJ,Male,Yes,DSL,Yes,One year,2010.95,No
0301-FIDRB,Female,No,DSL,Yes,Two year,4684.3,No
4139-JPIAM,Male,No,DSL,No,Month-to-month,2181.55,No
2181-TIDSV,Male,Yes,No,No internet service,Two year,1303.25,No
2761-XECQW,Male,No,DSL,No,Month-to-month,371.4,No
1936-CZAKF,Male,No,DSL,Yes,Two year,2409.9,No
9453-PATOS,Female,Yes,DSL,Yes,Two year,6155.4,No
0564-JJHGS,Male,Yes,Fiber optic,Yes,Month-to-month,829.1,Yes
3348-CFRNX,Female,Yes,Fiber optic,Yes,Month-to-month,2602.9,Yes
4402-FTBXC,Male,Yes,Fiber optic,Yes,Month-to-month,4667,No
1428-GTBJJ,Male,Yes,Fiber optic,No,Month-to-month,824.75,Yes
2931-XIQBR,Female,Yes,Fiber optic,Yes,One year,5153.5,No
0106-UGRDO,Female,Yes,Fiber optic,Yes,Two year,8182.85,No
5542-TBBWB,Male,Yes,Fiber optic,No,Month-to-month,69.9,No
1930-QPBVZ,Male,Yes,Fiber optic,No,Two year,6683.4,No
2606-PKWJB,Male,No,DSL,No,One year,1564.05,No
5322-ZSMZY,Male,Yes,No,No internet service,Two year,755.6,No
8059-UDZFY,Female,Yes,Fiber optic,Yes,Month-to-month,3465.05,No
7740-BTPUX,Male,Yes,Fiber optic,Yes,Two year,6292.7,No
5220-AGAAX,Male,Yes,No,No internet service,Two year,1664.3,No
0208-BPQEJ,Female,Yes,No,No internet service,Month-to-month,198.1,No
9435-JMLSX,Male,Yes,DSL,Yes,Two year,6045.9,No
3352-ALMCK,Male,Yes,Fiber optic,Yes,Month-to-month,4108.15,No
5312-IRCFR,Female,Yes,Fiber optic,No,One year,5980.75,No
5294-IMHHT,Male,Yes,Fiber optic,No,One year,5043.2,No
8802-UNoJF,Male,Yes,Fiber optic,No,Month-to-month,1029.75,Yes
6313-GIDIT,Male,No,DSL,Yes,Month-to-month,2854.55,Yes
6176-YJWAS,Male,Yes,Fiber optic,Yes,Two year,7114.25,No
5310-NoOVA,Male,Yes,No,No internet service,Two year,907.05,No
4526-EXKKN,Male,Yes,No,No internet service,Two year,973.95,No
5311-IHLEI,Male,No,DSL,Yes,Month-to-month,605.75,No
3987-KQDDU,Male,Yes,Fiber optic,No,Month-to-month,661.55,No
3404-JNXAX,Female,Yes,Fiber optic,No,Month-to-month,4116.9,No
5131-PONJI,Male,Yes,Fiber optic,Yes,Month-to-month,4494.65,No
2845-AFFTX,Male,Yes,Fiber optic,Yes,Month-to-month,4259.3,Yes
3489-VSFRD,Female,Yes,DSL,No,One year,3282.75,No
3345-JHUEO,Male,Yes,No,No internet service,Month-to-month,55.7,No
5815-HGGHV,Male,Yes,DSL,No,One year,1274.45,No
5260-UMPWX,Female,Yes,No,No internet service,Month-to-month,493.95,No
2249-YPRNG,Female,Yes,Fiber optic,Yes,Month-to-month,2239.65,Yes
7410-YTJIK,Female,Yes,Fiber optic,No,Month-to-month,480.75,Yes
4626-GYCZP,Male,Yes,Fiber optic,Yes,Month-to-month,635.6,Yes
5649-RXQTV,Male,Yes,Fiber optic,Yes,Month-to-month,5038.15,No
2674-MIAHT,Female,Yes,Fiber optic,No,Month-to-month,324.2,No
2576-HXMPA,Female,Yes,No,No internet service,Month-to-month,19.55,No
7587-AOVVU,Male,Yes,Fiber optic,Yes,Month-to-month,2793.55,No
5590-BYNII,Male,Yes,Fiber optic,Yes,Month-to-month,2095,Yes
6898-MDLZW,Male,Yes,DSL,No,Month-to-month,648.65,No
3237-AJGEH,Female,No,DSL,No,Month-to-month,95.05,Yes
4707-YNoQA,Female,Yes,No,No internet service,One year,917.15,No
9357-UJRUN,Male,Yes,DSL,No,One year,1346.9,No
1591-NFNLQ,Male,Yes,Fiber optic,No,Month-to-month,4242.35,Yes
8648-PFRMP,Female,No,DSL,Yes,Month-to-month,672.7,No
7663-CUXZB,Male,Yes,Fiber optic,Yes,Two year,6561.25,No
0258-NoKBL,Male,Yes,Fiber optic,No,Month-to-month,268.45,No
1163-VIPRI,Female,Yes,Fiber optic,Yes,Two year,7337.55,No
2815-CPTUL,Male,Yes,Fiber optic,No,Month-to-month,331.9,Yes
9348-ROUAI,Female,Yes,DSL,Yes,Two year,5194.05,No
9443-JUBUO,Male,No,DSL,Yes,Two year,4478.85,No
0596-BQCEQ,Female,Yes,Fiber optic,Yes,Month-to-month,6283.3,Yes
1481-ZUWZA,Male,Yes,Fiber optic,No,Month-to-month,2659.4,Yes
3043-TYBNo,Male,Yes,DSL,No,Month-to-month,196.9,No
4830-FAXFM,Male,Yes,No,No internet service,Month-to-month,439.2,No
5906-BFOZT,Male,Yes,No,No internet service,Month-to-month,19.5,No
2960-NKRSO,Male,Yes,Fiber optic,No,Month-to-month,2107.15,No
8996-ZROXE,Male,Yes,DSL,No,One year,3035.8,No
5598-IKHQQ,Female,Yes,No,No internet service,Two year,1866.45,No
0397-ZXWQF,Male,Yes,No,No internet service,Two year,1430.95,No
5266-PFRQK,Male,Yes,No,No internet service,One year,1071.6,No
4674-HGNUA,Male,Yes,DSL,Yes,Two year,6457.15,No
6765-MBQNU,Female,Yes,No,No internet service,One year,684.05,No
9786-IJYDL,Female,Yes,Fiber optic,Yes,Two year,3914.05,No
1303-SRDOK,Female,Yes,Fiber optic,No,Two year,3842.6,No
3769-MHZNV,Female,Yes,No,No internet service,Two year,670.35,No
6295-OSINB,Male,Yes,Fiber optic,Yes,Two year,7880.25,No
3308-MHOOC,Male,Yes,No,No internet service,Month-to-month,19.2,No
2309-OSFEU,Male,No,DSL,No,Month-to-month,298.45,Yes
2207-QPJED,Female,Yes,Fiber optic,Yes,Month-to-month,3371.75,No
4177-JPDFU,Male,No,DSL,No,Month-to-month,442.45,No
2239-CFOUJ,Male,Yes,No,No internet service,One year,20.4,No
8046-DNVTL,Male,No,DSL,No,Two year,2345.55,No
2209-XADXF,Female,No,DSL,No,Month-to-month,25.25,No
6620-JDYNW,Female,Yes,DSL,No,Month-to-month,1156.35,No
1891-FZYSA,Male,Yes,Fiber optic,Yes,Month-to-month,6143.15,Yes
4770-UEZOX,Male,Yes,Fiber optic,No,Month-to-month,144.8,No
1038-RQOST,Male,Yes,No,No internet service,Month-to-month,414.95,No
7613-LLQFO,Male,Yes,Fiber optic,Yes,Month-to-month,1059.55,Yes
4568-TTZRT,Male,Yes,No,No internet service,Month-to-month,181.8,No
9513-DXHDA,Male,Yes,DSL,Yes,One year,2212.55,No
2640-PMGFL,Male,Yes,Fiber optic,No,Month-to-month,2180.55,Yes
3801-HMYNL,Male,Yes,Fiber optic,Yes,Month-to-month,89.15,Yes
0516-QREYC,Female,Yes,No,No internet service,Month-to-month,459.95,No
9685-WKZGT,Male,Yes,Fiber optic,No,Month-to-month,1036.75,Yes
6022-UGGSO,Female,Yes,Fiber optic,No,Month-to-month,2276.95,Yes
8084-OIVBS,Female,Yes,No,No internet service,One year,211.95,No
8896-BQTTI,Male,Yes,No,No internet service,Month-to-month,25,No
3865-QBWSJ,Male,Yes,Fiber optic,No,Month-to-month,3162.65,No
3352-RICWQ,Female,Yes,No,No internet service,Two year,210.65,No
2160-GPFXD,Male,Yes,DSL,No,Two year,3566.7,No
2065-MMKGR,Female,Yes,DSL,Yes,One year,2080.1,No
5857-TYBCJ,Male,Yes,Fiber optic,Yes,Month-to-month,4040.2,No
1498-NHTLT,Male,Yes,DSL,Yes,Two year,5186,No
4484-CGXFK,Female,Yes,DSL,No,Month-to-month,196.15,Yes
1402-PTHGN,Female,Yes,DSL,No,One year,1087.45,No
4176-RELJR,Male,Yes,No,No internet service,Two year,1672.15,No
6214-EDAKZ,Female,Yes,DSL,No,Month-to-month,1206.05,Yes
5199-FPUSP,Male,No,DSL,No,One year,1113.95,No
6377-KSLXC,Male,Yes,No,No internet service,Month-to-month,107.05,No
1796-JANoW,Female,Yes,No,No internet service,Month-to-month,38.15,No
0238-WHBIQ,Male,Yes,DSL,Yes,Two year,6339.3,No
8735-NBLWT,Male,Yes,No,No internet service,Month-to-month,184.1,No
6651-RLGGM,Male,Yes,No,No internet service,Two year,1688.9,No
6127-ISGTU,Female,Yes,Fiber optic,Yes,Month-to-month,1378.25,Yes
1614-JBEBI,Female,Yes,No,No internet service,Month-to-month,137.6,No
8740-XLHDR,Male,No,DSL,No,Month-to-month,219,Yes
1208-DNHLN,Male,Yes,DSL,No,One year,1067.15,Yes
1761-AEZZR,Male,Yes,Fiber optic,Yes,Month-to-month,79.55,Yes
3923-CSIHK,Female,Yes,Fiber optic,No,Month-to-month,3444.85,Yes
5696-EXCYS,Male,Yes,No,No internet service,Two year,369.05,No
5795-KTGUD,Female,Yes,Fiber optic,Yes,Two year,7553.6,No
7120-RFMVS,Male,Yes,Fiber optic,Yes,Month-to-month,84.5,Yes
7924-GJZFI,Female,Yes,Fiber optic,No,Month-to-month,1813.1,No
4702-HDRKD,Male,No,DSL,Yes,One year,3321.35,No
8512-WIWYV,Male,Yes,No,No internet service,One year,707.5,No
5897-ZYEKH,Female,Yes,Fiber optic,Yes,One year,7112.15,No
5456-ITGIC,Male,No,DSL,Yes,Two year,4641.1,No
7317-GGVPB,Male,Yes,Fiber optic,Yes,Two year,7690.9,Yes
1406-PUQVY,Male,Yes,DSL,No,Month-to-month,49.9,No
1322-AGOQM,Male,No,DSL,No,Month-to-month,1380.1,Yes
3677-IYRBF,Female,No,DSL,No,Month-to-month,78.65,Yes
5692-FPTAH,Female,Yes,DSL,No,Month-to-month,45.4,Yes
9114-AAFQH,Female,Yes,DSL,No,One year,3094.65,No
8715-KKTFG,Female,Yes,Fiber optic,Yes,One year,6518.35,No
1550-LOAHA,Female,Yes,Fiber optic,No,Month-to-month,2585.95,Yes
1728-BQDMA,Female,Yes,DSL,No,Month-to-month,82.7,No
0268-QKIWO,Female,Yes,No,No internet service,Month-to-month,58.85,Yes
0876-WDUUZ,Female,Yes,Fiber optic,No,Month-to-month,425.9,Yes
5117-ZSMHQ,Female,Yes,DSL,Yes,Two year,6342.7,No
5151-HQRDG,Male,Yes,DSL,No,Month-to-month,2030.75,No
0960-HUWBM,Male,Yes,Fiber optic,Yes,Two year,6700.05,No
6465-GSRCL,Female,Yes,Fiber optic,Yes,One year,7244.7,No
0617-FHSGK,Male,Yes,Fiber optic,No,Month-to-month,3678.3,Yes
0263-FJTQO,Male,Yes,DSL,Yes,Two year,3486.65,No
7319-ZNRTR,Male,Yes,No,No internet service,One year,411.15,No
2858-MOFSQ,Female,Yes,DSL,No,One year,937.5,Yes
7503-EPSZW,Female,Yes,No,No internet service,Two year,1559.15,No
7089-XXAYG,Male,No,DSL,Yes,One year,970.4,No
8118-LSUEL,Male,Yes,Fiber optic,Yes,Month-to-month,2483.5,Yes
8070-AAWZP,Male,No,DSL,No,Month-to-month,828.2,No
1666-JXLKU,Female,Yes,Fiber optic,Yes,Month-to-month,3810.55,No
7855-DIWPO,Female,Yes,Fiber optic,No,Month-to-month,1493.2,No
5133-POWUA,Male,Yes,DSL,No,Month-to-month,45.8,No
5652-MSDEY,Female,Yes,Fiber optic,No,Month-to-month,777.3,No
7005-CCBKV,Male,Yes,Fiber optic,No,Month-to-month,556.35,Yes
1810-BOHSY,Male,Yes,Fiber optic,No,One year,4911.05,No
1784-BXEFA,Female,Yes,No,No internet service,Month-to-month,187.35,No
7351-MHQVU,Female,No,DSL,No,Month-to-month,307.6,No
9224-VTYID,Male,Yes,DSL,Yes,Two year,4318.35,No
9500-IWPXQ,Female,Yes,DSL,No,One year,4820.55,No
5762-TJXGK,Female,No,DSL,Yes,Two year,3038.55,No
4504-YOULA,Female,Yes,DSL,No,Month-to-month,2136.9,No
5569-IDSEY,Male,Yes,Fiber optic,Yes,One year,7472.15,No
4250-FDVOU,Female,Yes,DSL,No,Month-to-month,389.1,Yes
7284-ZZLOH,Male,Yes,DSL,No,Two year,2296.25,No
5277-ZLOOR,Female,Yes,Fiber optic,Yes,Month-to-month,187.45,Yes
2141-RRYGO,Female,Yes,DSL,Yes,Month-to-month,261.25,Yes
1777-JYQPJ,Male,No,DSL,No,Month-to-month,38.45,No
6376-GAHQE,Male,Yes,Fiber optic,Yes,Month-to-month,299.2,Yes
3401-URHDA,Male,Yes,DSL,No,One year,3043.6,No
1599-EAHXY,Male,Yes,No,No internet service,One year,1506.4,No
8631-XVRZL,Male,Yes,No,No internet service,One year,163.7,No
5052-PNLOS,Male,Yes,Fiber optic,Yes,Month-to-month,323.25,Yes
3853-LYGAM,Male,Yes,Fiber optic,No,Month-to-month,1640,No
6979-ZNSFF,Female,Yes,Fiber optic,Yes,Month-to-month,762.1,Yes
5751-USDBL,Male,Yes,DSL,Yes,Two year,3846.35,No
5680-LQOGP,Female,Yes,DSL,Yes,Two year,5646.6,No
2386-LAHRK,Male,Yes,DSL,Yes,Month-to-month,53.5,Yes
8189-DUKMV,Female,Yes,No,No internet service,One year,79.05,No
6032-IGALN,Female,No,DSL,No,Month-to-month,25.1,Yes
9931-DCEZH,Male,Yes,DSL,No,One year,1516.6,No
1898-JSNDC,Female,Yes,DSL,Yes,One year,2224.5,No
0315-LVCRK,Male,Yes,Fiber optic,No,Month-to-month,888.75,No
3911-RSNHI,Female,No,DSL,Yes,Two year,4310.35,No
2410-CIYFZ,Male,Yes,No,No internet service,Month-to-month,42.9,No
4248-HCETZ,Male,Yes,Fiber optic,No,Month-to-month,2365.15,Yes
5505-OVWQW,Female,Yes,No,No internet service,One year,353.65,No
7271-AJDTL,Female,Yes,Fiber optic,Yes,Month-to-month,5073.1,No
1867-TJHTS,Female,Yes,Fiber optic,No,Month-to-month,4526.85,No
0516-WJVXC,Female,Yes,DSL,No,Month-to-month,308.25,Yes
9174-FKWZE,Female,Yes,No,No internet service,Month-to-month,19.45,Yes
6860-YRJZP,Male,Yes,Fiber optic,No,Month-to-month,678.45,No
4429-WYGFR,Male,Yes,DSL,No,Month-to-month,1237.3,No
2817-LVCPP,Female,Yes,No,No internet service,Two year,1023.95,No
5038-ETMLM,Female,Yes,Fiber optic,Yes,Two year,8182.75,No
5056-FIMPT,Female,Yes,Fiber optic,Yes,One year,4532.3,No
4521-WFJAI,Male,Yes,No,No internet service,Two year,1444.05,No
6569-KTMDU,Female,Yes,No,No internet service,Month-to-month,19.1,No
8809-RIHDD,Male,Yes,Fiber optic,Yes,Two year,7372.65,Yes
8809-XKHMD,Male,Yes,Fiber optic,No,Two year,7325.1,No
0396-YCHWO,Male,Yes,Fiber optic,Yes,Month-to-month,3474.2,No
0867-LDTTC,Male,Yes,DSL,Yes,Month-to-month,392.65,No
4822-NGOCH,Female,Yes,Fiber optic,No,Month-to-month,1058.6,Yes
9391-DXGGG,Female,Yes,Fiber optic,No,One year,3990.75,No
9844-FELAJ,Female,Yes,Fiber optic,Yes,One year,7475.85,No
2122-SZZZD,Male,Yes,No,No internet service,One year,835.5,No
5307-DZCVC,Female,Yes,Fiber optic,Yes,Month-to-month,2628.6,Yes
3148-AOIQT,Female,Yes,No,No internet service,Two year,1718.35,No
8679-JOEVF,Female,Yes,DSL,Yes,Month-to-month,1023.9,Yes
8395-ETZKQ,Male,Yes,No,No internet service,One year,1193.55,No
6692-YQHXC,Male,Yes,Fiber optic,No,Month-to-month,1205.5,No
3889-VWBID,Male,Yes,DSL,Yes,Two year,5776.45,No
5222-JCXZT,Male,Yes,No,No internet service,Month-to-month,78.9,No
9754-CLVZW,Female,No,DSL,No,Month-to-month,1025.15,No
1432-FPAXX,Female,No,DSL,No,Month-to-month,856.35,Yes
2739-CCZMB,Male,Yes,No,No internet service,Month-to-month,122,No
7080-TNUWP,Male,Yes,Fiber optic,Yes,One year,6602.9,No
0496-AHOOK,Male,Yes,DSL,Yes,One year,1712.9,No
8336-TAVKX,Female,Yes,DSL,No,Two year,5682.25,No
2468-SJFLM,Male,Yes,Fiber optic,No,Month-to-month,74.3,No
3181-VTHOE,Male,No,DSL,No,One year,3635.15,No
7168-HDQHG,Female,Yes,No,No internet service,Month-to-month,702.9,No
4803-AXVYP,Female,Yes,Fiber optic,Yes,Month-to-month,3734.25,Yes
3884-HCSWG,Female,Yes,Fiber optic,No,Month-to-month,1144.5,Yes
4567-AKPIA,Female,Yes,Fiber optic,Yes,One year,4454.25,No
5077-DXTCG,Female,Yes,DSL,No,Month-to-month,45.3,Yes
1142-WACZW,Male,No,DSL,No,Month-to-month,75.6,Yes
7901-HXJVA,Male,Yes,Fiber optic,No,Month-to-month,1117.55,No
5649-ANRML,Male,Yes,Fiber optic,No,Month-to-month,180.25,Yes
4892-VLANZ,Male,Yes,No,No internet service,Month-to-month,19.8,Yes
5924-IFQTT,Male,Yes,DSL,Yes,Month-to-month,930.05,No
7968-QUXNS,Male,Yes,No,No internet service,Month-to-month,110.15,No
2919-HBCJO,Female,Yes,Fiber optic,No,Month-to-month,333.6,Yes
4236-XPXAV,Female,Yes,Fiber optic,Yes,Month-to-month,465.05,Yes
8903-WMRNW,Female,Yes,Fiber optic,Yes,Month-to-month,1669.4,No
2452-SNHFZ,Female,Yes,Fiber optic,No,Month-to-month,3545.1,No
3629-WEAAM,Female,Yes,DSL,No,Month-to-month,504.05,No
6029-CSMJE,Male,No,DSL,No,Month-to-month,440.2,No
7993-NQLJE,Male,Yes,Fiber optic,No,Month-to-month,1151.55,No
9909-DFRJA,Female,Yes,Fiber optic,No,One year,2475.35,No
9099-FTUHS,Female,Yes,DSL,No,Month-to-month,1249.25,No
0581-BXBUB,Female,Yes,Fiber optic,No,Month-to-month,317.75,No
4962-CHQPW,Male,Yes,No,No internet service,One year,535.05,No
9467-ROOLM,Female,Yes,No,No internet service,Month-to-month,461.3,No
3030-YZADT,Male,Yes,DSL,No,Month-to-month,431,Yes
7410-KTVFV,Male,Yes,DSL,No,Month-to-month,878.35,Yes
5150-ITWWB,Male,Yes,Fiber optic,Yes,Month-to-month,335.75,No
2253-KPMNB,Female,No,DSL,No,Two year,3121.4,No
1345-ZUKID,Male,Yes,No,No internet service,One year,324.8,No
6429-SHBCB,Male,Yes,DSL,Yes,Month-to-month,1394.55,No
9281-OFDMF,Male,Yes,Fiber optic,No,Month-to-month,3413.25,No
2603-HVKCG,Male,Yes,Fiber optic,Yes,Month-to-month,3143.65,No
1834-WULEG,Male,Yes,No,No internet service,One year,439.75,No
9097-ZUBYC,Male,Yes,DSL,No,Month-to-month,664.4,No
5148-ORICT,Female,Yes,DSL,No,Two year,4759.55,No
4893-GYUJU,Female,Yes,No,No internet service,One year,1033,No
4578-PHJYZ,Male,Yes,DSL,Yes,One year,3482.85,No
7272-QDCKA,Male,Yes,Fiber optic,Yes,One year,2688.45,No
8908-SLFCJ,Female,Yes,No,No internet service,Two year,435.25,No
8393-DLHGA,Male,Yes,Fiber optic,Yes,Month-to-month,2448.75,Yes
9766-HGEDE,Female,Yes,No,No internet service,One year,307,No
6968-MHOMU,Male,No,DSL,Yes,One year,2689.35,No
7395-IGJOS,Male,Yes,Fiber optic,No,Month-to-month,1329.2,Yes
5044-XDPYX,Female,Yes,No,No internet service,Two year,1281.25,No
1814-WFGVS,Male,No,DSL,Yes,Two year,3527,No
2834-SPCJV,Male,Yes,Fiber optic,Yes,Month-to-month,4348.65,Yes
3721-WKIIL,Female,Yes,No,No internet service,Two year,561.15,No
6734-CKRSM,Female,Yes,No,No internet service,Month-to-month,63.6,No
1265-ZFOSD,Female,Yes,DSL,No,Two year,5129.3,No
6568-POCUI,Female,Yes,Fiber optic,Yes,Two year,4285.8,No
7890-VYYWG,Male,No,DSL,Yes,Month-to-month,93.7,Yes
5197-LQXXH,Female,Yes,DSL,Yes,Two year,5894.5,No
9907-SWKKF,Female,No,DSL,No,Month-to-month,25.05,Yes
3457-PQBYH,Female,Yes,No,No internet service,Two year,1160.75,No
7682-AZNDK,Male,Yes,Fiber optic,Yes,Month-to-month,3091.75,No
0587-DMGBH,Female,Yes,DSL,No,Month-to-month,365.55,Yes
5384-ZTTWP,Female,Yes,No,No internet service,Month-to-month,272.95,No
3745-HRPHI,Male,No,DSL,Yes,Two year,3632,No
7636-OWBPG,Male,No,DSL,No,Month-to-month,381.2,No
1231-YNDEK,Male,Yes,No,No internet service,Two year,1035.5,No
1407-DIGZV,Female,Yes,No,No internet service,Two year,52,No
6397-JNZZG,Female,No,DSL,Yes,Month-to-month,2342.2,Yes
0570-BFQHT,Female,Yes,Fiber optic,No,Month-to-month,653.9,No
4393-OBCRR,Female,Yes,No,No internet service,One year,71.2,No
3523-QRQLL,Female,Yes,DSL,Yes,One year,1498.2,Yes
8564-LDKFL,Male,Yes,Fiber optic,Yes,One year,4178.65,No
3696-DFHHB,Female,Yes,No,No internet service,Two year,1821.8,No
0895-DQHEW,Male,Yes,Fiber optic,Yes,Month-to-month,5278.15,Yes
4717-GHADL,Female,Yes,DSL,Yes,Two year,4024.2,No
5501-TVMGM,Male,Yes,DSL,No,Month-to-month,55.25,No
5879-HMFFH,Female,Yes,DSL,Yes,Two year,6520.8,No
6772-WFQRD,Male,Yes,No,No internet service,One year,854.9,No
3810-DVDQQ,Female,Yes,Fiber optic,Yes,Two year,8308.9,No
6972-SNKKW,Female,Yes,No,No internet service,Month-to-month,109.2,No
3694-GLTJM,Female,Yes,No,No internet service,Month-to-month,92.05,No
8550-XSXUQ,Male,Yes,DSL,No,One year,3420.5,No
8149-RSOUN,Female,Yes,Fiber optic,Yes,Month-to-month,93.85,Yes
9055-MOJJJ,Female,Yes,DSL,Yes,One year,4068,No
4359-INNWN,Female,Yes,No,No internet service,One year,337.9,No
0585-EGDDA,Male,Yes,Fiber optic,No,Month-to-month,3168.75,No
4032-RMHCI,Female,No,DSL,No,One year,1412.4,No
0549-CYCQN,Male,Yes,Fiber optic,No,One year,3974.7,No
3481-JHUZH,Male,Yes,Fiber optic,No,Month-to-month,3439,No
7250-EQKIY,Female,Yes,DSL,No,Month-to-month,50.45,Yes
3594-IVHJZ,Female,Yes,No,No internet service,Month-to-month,42.45,No
6869-FGJJC,Male,Yes,Fiber optic,No,One year,5461.45,No
3896-ZVNET,Female,Yes,No,No internet service,Two year,571.75,No
8205-VSLRB,Male,Yes,DSL,No,Two year,5498.2,No
5960-MVTUK,Male,No,DSL,No,Month-to-month,96.85,No
6817-WTYHE,Male,Yes,DSL,No,Month-to-month,111.05,No
3082-VQXNH,Male,No,DSL,No,Month-to-month,94.4,No
4013-UBXWQ,Female,Yes,DSL,Yes,Month-to-month,521.1,Yes
4931-TRZWN,Female,Yes,DSL,Yes,Month-to-month,923.85,No
0750-EKNGL,Male,Yes,No,No internet service,Month-to-month,141.1,No
7669-LCRSD,Male,Yes,DSL,Yes,Month-to-month,628.65,No
3567-PQTSO,Male,Yes,Fiber optic,Yes,One year,5576.3,No
5519-NPHVG,Female,Yes,Fiber optic,Yes,Month-to-month,1046.1,Yes
8043-PNYSD,Male,Yes,No,No internet service,Two year,1245.6,No
9938-EKRGF,Female,Yes,DSL,Yes,Month-to-month,1287.85,No
2703-AMTUL,Male,Yes,DSL,No,One year,1939.35,No
0928-JMXNP,Male,No,DSL,No,Month-to-month,118.25,No
8173-RXAYP,Female,Yes,No,No internet service,Two year,452.55,No
4825-XJGDM,Female,No,DSL,No,One year,2696.55,No
5402-HTOTQ,Male,Yes,DSL,No,Month-to-month,875.35,No
6734-JDTTV,Male,Yes,No,No internet service,Two year,1267.05,No
7850-THJMU,Female,Yes,No,No internet service,Two year,494.9,No
3890-RTCMS,Male,Yes,DSL,No,Month-to-month,799,No
8849-GYOKR,Female,Yes,Fiber optic,Yes,One year,5763.3,Yes
3148-BLQJT,Male,Yes,No,No internet service,Month-to-month,20.1,Yes
3717-FDJFU,Male,Yes,No,No internet service,Two year,106.9,No
3665-JATSN,Female,No,DSL,No,Month-to-month,710.05,No
7966-YOTQW,Male,Yes,DSL,No,Month-to-month,568.2,No
0461-CVKMU,Female,Yes,Fiber optic,No,Month-to-month,1900.25,Yes
8806-EAGWC,Male,Yes,DSL,Yes,Month-to-month,159.15,Yes
8853-TZDGH,Female,Yes,Fiber optic,Yes,Two year,8012.75,No
7779-LGOVN,Male,Yes,Fiber optic,No,Month-to-month,856.65,Yes
4324-BZCKL,Female,Yes,DSL,No,Month-to-month,551.3,No
6924-TDGMT,Male,Yes,No,No internet service,One year,184.95,No
9710-ZUSHQ,Female,Yes,Fiber optic,Yes,Month-to-month,4056.75,Yes
1536-YHDOE,Male,Yes,DSL,No,One year,1096.65,No
8123-QBNAZ,Female,Yes,Fiber optic,Yes,Month-to-month,3684.95,No
3629-ZNKXA,Male,Yes,Fiber optic,Yes,Month-to-month,1752.45,No
4827-LTQRJ,Female,Yes,Fiber optic,Yes,One year,7210.85,No
7711-YIJWC,Male,Yes,DSL,Yes,One year,5264.5,No
5482-VXSXJ,Male,Yes,Fiber optic,Yes,Month-to-month,2157.3,No
7365-BVCJH,Male,No,DSL,No,Month-to-month,24.4,No
9620-ENEJV,Female,Yes,Fiber optic,No,Month-to-month,433.95,No
4183-WCSEP,Male,Yes,Fiber optic,No,Month-to-month,2435.15,Yes
2378-YIZKA,Female,Yes,DSL,Yes,Two year,5607.75,No
5498-TXHLF,Female,Yes,Fiber optic,Yes,Month-to-month,2874.15,Yes
0689-DSXGL,Female,Yes,Fiber optic,No,Month-to-month,4433.3,No
6818-DJXAA,Female,Yes,Fiber optic,Yes,Month-to-month,964.35,No
9722-UJOJR,Male,Yes,Fiber optic,No,Month-to-month,1974.8,Yes
0464-WJTKO,Female,Yes,No,No internet service,Two year,1460.85,No
8902-ZEOVF,Male,Yes,No,No internet service,One year,951.55,No
6778-EICRF,Male,Yes,DSL,Yes,One year,1821.2,No
2662-NNTDK,Male,Yes,No,No internet service,One year,1600.95,No
4132-KALRO,Female,Yes,Fiber optic,Yes,Month-to-month,399.25,No
3902-FOIGH,Male,Yes,Fiber optic,Yes,Month-to-month,1218.55,Yes
6772-KSATR,Male,Yes,Fiber optic,No,Month-to-month,81.7,Yes
7112-OPOTK,Male,Yes,Fiber optic,No,Month-to-month,2171.15,Yes
2874-YXVVA,Female,Yes,Fiber optic,Yes,Month-to-month,3634.8,No
